date,population,admission,release
2021-08-30,127268.77689782083,1856.3853823850602,3515.9567438423096
2021-08-31,126553.74720303023,2800.927049051727,3407.75674384231
2021-09-01,126060.21750823966,2914.227049051726,3659.9001546950226
2021-09-02,125383.07541034832,2983.591390136998,3182.516521061389
2021-09-03,125174.1622914359,2986.5838826294907,3016.413668208536
2021-09-04,125415.52695030133,3257.7783270739346,1437.9746438182924
2021-09-05,126287.41599941062,2309.8636929275935,1411.9746438182926
2021-09-06,126919.30504851992,2043.8636929275935,1480.2246438182926
2021-09-07,127419.69409762922,1979.78035959426,3636.849643818292
2021-09-08,126757.66648007184,2974.8220262609266,3469.849643818292
2021-09-09,126256.23886251448,2968.4220262609265,3326.2319967594685
2021-09-10,126032.25242142772,3102.2455556726914,3251.2319967594685
2021-09-11,125946.01598034095,3164.9955556726914,1318.231996759469
2021-09-12,126823.77953925414,2195.9955556726914,1495.8986634261357
2021-09-13,127287.37643150073,1959.4955556726914,3514.8986634261355
2021-09-14,126791.37332374728,3018.8955556726914,3371.37280135717
2021-09-15,126580.42481369496,3149.4391282617917,3295.585763445749
2021-09-16,126236.4842033688,2951.6451531195967,3255.585763445749
2021-09-17,126129.32930732837,3148.430867405311,2983.085763445749
2021-09-18,126281.50774462131,3135.2642007386444,1369.4190967790823
2021-09-19,127131.85284858083,2219.7642007386444,1571.4190967790823
2021-09-20,127530.19795254042,1969.7642007386444,3487.919096779082
2021-09-21,126919.37638983328,2877.0975340719783,3350.919096779082
2021-09-22,126672.55482712618,3104.097534071978,3308.419096779082
2021-09-23,126344.73326441909,2980.5975340719783,3238.419096779082
2021-09-24,126049.29265409295,2942.97848645293,2907.419096779082
2021-09-25,126374.1853771001,3232.3118197862636,1348.9190967790823
2021-09-26,127205.5781001073,2180.3118197862636,1425.9190967790823
2021-09-27,127691.97082311448,1912.3118197862636,3444.419096779082
2021-09-28,127200.78021278833,2953.22848645293,3221.669096779082
2021-09-29,127089.58960246219,3110.47848645293,3118.359572969558
2021-09-30,127068.07042070746,3096.8403912148347,3207.359572969558
2021-10-01,126913.55123895274,3052.8403912148347,3325.859572969559
2021-10-02,126833.78205719801,3246.0903912148347,1377.6095729695585
2021-10-03,127564.34620877661,2108.173724548168,1440.6095729695585
2021-10-04,128006.91036035524,1883.1737245481684,3273.942906302892
2021-10-05,127582.5411786005,2851.4403912148346,3229.5595729695588
2021-10-06,127451.08866351248,3098.107057881501,3241.0595729695588
2021-10-07,127328.13614842438,3118.107057881501,3247.859572969559
2021-10-08,127100.98363333635,3020.207057881501,2982.0262396362255
2021-10-09,127279.66445158162,3160.707057881501,1401.2762396362252
2021-10-10,128021.09526982692,2142.7070578815014,1429.133382493368
2021-10-11,128324.81180235787,1732.8499150243588,2674.4667158267016
2021-10-12,128083.19500155553,2432.849915024359,3398.023858683843
2021-10-13,128144.84962932463,3448.0770665746336,3378.1636732303523
2021-10-14,127751.3537210172,2983.684714075481,3134.0408966298655
2021-10-15,127658.39612931525,3012.1919191601182,2992.187348621091
2021-10-16,127724.32499514571,3058.1162144515433,1322.6873486210918
2021-10-17,128456.75386097615,2055.116214451543,1428.1635390972822
2021-10-18,128812.56367918754,1783.9733573086858,3468.699253382996
2021-10-19,128305.96278311324,2962.098357308686,3200.0992533829963
2021-10-20,128118.49522037228,3012.6316906420193,3200.051634335377
2021-10-21,127924.03697440149,3097.4505312217293,2626.1488565575996
2021-10-22,128003.3644427164,2734.879102650301,2594.5516343353775
2021-10-23,128165.69191103132,2737.879102650301,1368.5516343353775
2021-10-24,128960.51937934625,2163.879102650301,1489.0516343353775
2021-10-25,129293.34684766117,1821.8791026503009,3650.0516343353775
2021-10-26,128649.1743159761,3005.8791026503013,3428.5278248115683
2021-10-27,128360.26368905294,3140.283864555063,3377.694491478235
2021-10-28,128113.85306212975,3131.283864555063,4593.694491478234
2021-10-29,127938.6924352066,4419.283864555062,2789.589069791488
2021-10-30,128105.50771189787,2956.4043464827732,1315.5890697914876
2021-10-31,128902.32298858916,2112.4043464827737,1604.5890697914876
2021-11-01,129211.38826528043,1912.9043464827737,3796.339069791488
2021-11-02,128525.20354197173,3110.1543464827737,3309.5533555057737
2021-11-03,128354.7331043773,3139.940060768488,3561.9104983629163
2021-11-04,127935.76266678286,3143.440060768488,3452.1104983629157
2021-11-05,127627.89222918844,3144.240060768488,3133.110498362916
2021-11-06,127862.521791594,3367.7400607684876,1471.8604983629164
2021-11-07,128688.9013539996,2298.2400607684876,1543.8604983629161
2021-11-08,128958.28091640514,1812.7400607684879,3806.360498362916
2021-11-09,128230.41047881072,3078.490060768488,3586.089069791488
2021-11-10,127757.22575550202,3112.9043464827737,4176.1390697914885
2021-11-11,127436.7910321933,3856.2043464827734,685.1390697914876
2021-11-12,128017.35630888457,1265.7043464827734,3189.139069791488
2021-11-13,127893.9215855759,3067.5376798161074,1358.9724031248206
2021-11-14,128655.48686226716,2120.537679816107,1360.9724031248206
2021-11-15,129065.55213895843,1770.3710131494404,3689.355198823746
2021-11-16,128302.29483500456,2931.9043464827732,3585.828317103316
2021-11-17,127868.37086438404,3151.9043464827737,3609.828317103316
2021-11-18,127403.94689376348,3146.7376798161067,3459.8821678855056
2021-11-19,127133.35054047148,3196.4308206103306,3232.6938405690194
2021-11-20,127178.42085384611,3277.764153943664,1432.3605072356863
2021-11-21,127891.49116722074,2145.4308206103306,1966.807973902353
2021-11-22,127824.28241392871,1899.099220610331,3835.867497711877
2021-11-23,126679.53794635102,2691.12303013414,3674.3119421563215
2021-11-24,125950.57125655103,2945.345252356362,3248.1952754896547
2021-11-25,125301.32123341777,2598.4452523563627,1058.1952754896543
2021-11-26,125742.4878769511,1499.3619190230293,1262.1952754896543
2021-11-27,126515.65452048449,2035.3619190230293,1143.5286088229875
2021-11-28,127289.15449735119,1917.6952523563627,1414.945275489654
2021-11-29,127716.23780755125,1842.028585689696,3621.9547992991784
2021-11-30,126971.02111775127,2949.119061880172,3423.8357516801307
2021-12-01,126773.97109461798,3227.2857285468385,3396.0857516801307
2021-12-02,126535.32107148468,3157.4357285468386,3508.3794024737817
2021-12-03,126385.90517533552,3359.630172991283,2993.0460691404487
2021-12-04,126767.98927918635,3375.130172991283,1366.0460691404478
2021-12-05,127651.0733830372,2249.1301729912834,1688.7127358071148
2021-12-06,127977.32415355468,2014.9635063246164,3718.2127358071157
2021-12-07,127165.3249240722,2920.380172991283,3558.0576970474253
2021-12-08,126848.90360156646,3241.6363745416706,3496.789839904568
2021-12-09,126598.06561239403,3245.951850732147,3232.5597734593853
2021-12-10,126375.4842677399,3019.961817509555,2473.8603198760097
2021-12-11,126572.72210275067,2704.9072247885847,1120.1693897777998
2021-12-12,127389.7932710948,1937.7405581219189,1656.002723111133
2021-12-13,127684.36443943888,1939.573891455252,3679.086056444467
2021-12-14,126812.51894111634,2807.7405581219186,3726.7527231111335
2021-12-15,126436.50677612715,3351.2405581219186,3234.062246920657
2021-12-16,126159.99461113792,2955.749006662625,3716.1771796880093
2021-12-17,125530.85859729743,3081.1025454089063,3000.0088295196592
2021-12-18,125632.0559167903,3100.2061490125097,1178.6754961863255
2021-12-19,126074.25323628313,1617.8855816366229,1898.9620210090206
2021-12-20,126229.16388910933,2053.8726738352043,3983.360169157169
2021-12-21,125001.54544140642,2756.241721454252,4132.21016915717
2021-12-22,123719.22699370349,2850.3917214542516,2557.2101691571697
2021-12-23,123130.7418793339,1967.5583881209186,2338.7101691571693
2021-12-24,122875.59009829766,2084.0583881209186,1350.2101691571686
2021-12-25,123161.4383172614,1636.0583881209186,813.8768358238354
2021-12-26,123747.61986955849,1400.7250547875853,1483.6798661268656
2021-12-27,124232.30142185556,1969.861418423949,2587.4298661268663
2021-12-28,123953.48297415265,2307.6114184239486,2560.897037844038
2021-12-29,124006.34129412651,2616.661923474454,2563.168988115988
2021-12-30,123841.12269102341,2397.950385012915,2067.168988115988
2021-12-31,124154.40408792037,2380.4503850129154,1071.8856547826545
2022-01-01,125245.95215148396,2161.461496124027,1198.9689881159875
2022-01-02,125740.50021504753,1694.933718346249,1495.2189881159875
2022-01-03,126082.96494527782,1837.683718346249,3013.7189881159884
2022-01-04,125659.92967550809,2590.683718346249,2986.385654782655
2022-01-05,125562.89440573833,2889.8503850129155,2745.5023214493217
2022-01-06,125520.09246930192,2701.7912941038244,2836.1538366008363
2022-01-07,125205.6768965019,2522.5715971341274,2281.139550886551
2022-01-08,125776.53513322564,2853.2977876103178,753.9395508865507
2022-01-09,126355.39336994942,1332.1311209436515,1176.9570947461996
2022-01-10,126673.28669439249,1494.8504191892653,3065.2904280795333
2022-01-11,126308.68001883553,2700.6837525225988,2941.372853431646
2022-01-12,126004.33550665888,2647.01073562119,3136.1885811311768
2022-01-13,125783.15766114891,2915.01073562119,2949.088581131177
2022-01-14,125594.99981563892,2760.9307356211907,2817.92191446451
2022-01-15,125854.50863679562,3077.4307356211903,1138.2782566474004
2022-01-16,126468.85079128561,1765.5974022878572,1147.255247797843
2022-01-17,126614.19294577566,1292.597402287857,1347.4219144645094
2022-01-18,126956.36843359898,1689.597402287857,2917.7552477978434
2022-01-19,126560.210588089,2521.0974022878568,3120.9219144645103
2022-01-20,126392.55274257902,2952.7640689545237,2767.777336151257
2022-01-21,126345.41899345456,2720.6435870268124,2527.577336151257
2022-01-22,126542.3852443301,2749.293587026813,1123.3273361512565
2022-01-23,127349.35149520569,1930.2935870268127,1275.3273361512563
2022-01-24,127775.81774608123,1701.7935870268127,3239.327336151257
2022-01-25,127200.28399695679,2661.876920360146,2853.16066948459
2022-01-26,127018.25024783233,2671.126920360146,3114.8606694845903
2022-01-27,126694.78316537457,2858.893587026813,2901.8606694845903
2022-01-28,126707.81608291676,2914.893587026813,2681.469532551348
2022-01-29,127011.42040624621,2985.0738558807657,1237.2695325513475
2022-01-30,127896.15806290897,2122.007189214099,1388.2695325513473
2022-01-31,128183.39571957172,1750.0071892140995,3317.269532551348
2022-02-01,127574.13337623446,2708.007189214099,3387.269532551348
2022-02-02,127369.37103289722,3163.2571892140986,3029.0195325513478
2022-02-03,127043.30868955998,2703.757189214099,2609.719532551348
2022-02-04,126893.84634622274,2460.257189214099,2225.2718054888246
2022-02-05,127328.22027277078,2689.607415814173,1238.7334892661088
2022-02-06,128185.59419931886,2097.607415814173,1347.7334892661088
2022-02-07,128608.46812586693,1769.607415814173,3463.6001559327756
2022-02-08,128308.14205241497,3163.2740824808398,3290.9001559327758
2022-02-09,128119.41597896305,3102.17408248084,3505.7054190906706
2022-02-10,127540.78990551109,3231.4407491475063,3073.233489266109
2022-02-11,127632.4971653925,3164.9407491475063,2839.4668564894764
2022-02-12,127979.7215616179,3205.6570299844097,1358.4326337590278
2022-02-13,128707.44595784326,2086.15702998441,1632.4326337590276
2022-02-14,128916.67035406864,1841.6570299844102,3391.1381132110823
2022-02-15,128357.79018408398,2852.7396783862364,3416.6198483709004
2022-02-16,128276.91001409933,3335.739678386236,3412.1198483709
2022-02-17,128131.52984411467,3267.239678386236,2989.1198483709
2022-02-18,127971.64967413,2829.2396783862364,3113.6198483709
2022-02-19,128182.76950414533,3324.739678386236,1439.6198483709
2022-02-20,129002.88933416067,2259.7396783862364,1570.6198483708997
2022-02-21,129463.00916417601,2030.7396783862364,2040.7574173816702
2022-02-22,129556.65293300932,2218.2402138796447,3784.596445046316
2022-02-23,128789.29670184264,3017.2402138796447,3393.0964450463157
2022-02-24,128439.440470676,3043.2402138796447,3294.4297783796487
2022-02-25,127965.0842395093,2821.406880546311,3179.0726355225056
2022-02-26,128029.8946750093,3244.740213879644,1441.4297783796487
2022-02-27,128847.20511050934,2258.7402138796447,1588.9297783796487
2022-02-28,129095.51554600932,1836.0735472129782,3848.554778379649
2022-03-01,128288.53431484265,3041.5735472129777,3226.054778379649
2022-03-02,128263.55308367597,3200.2402138796438,3437.4528753716686
2022-03-03,127962.57277331961,3190.174222473874,3395.7378661635657
2022-03-04,127919.09246296322,3351.400412950064,3105.4378661635656
2022-03-05,128371.11215260689,3558.257555807207,1449.6883516004584
2022-03-06,129224.58718205635,2304.1614393023533,1783.3530765195521
2022-03-07,129476.39554483916,2036.161439302353,3751.103076519553
2022-03-08,128660.70390762195,2935.9114393023533,3368.978076519553
2022-03-09,128412.28012754758,3118.4542964452107,3583.978076519553
2022-03-10,128000.85634747327,3172.5542964452106,3202.7275853604165
2022-03-11,127771.6270664166,3100.2487954628923,3057.978076519553
2022-03-12,127898.89778535996,3185.2487954628923,1279.7276371522412
2022-03-13,127864.39873277428,1951.9842963416265,1582.9833489272853
2022-03-14,128148.39968018864,1866.9842963416265,3644.9833489272855
2022-03-15,127544.40062760298,3040.9842963416268,3384.6976346415713
2022-03-16,127330.1158607316,3170.9128677701983,3384.6976346415713
2022-03-17,127306.83109386024,3360.9128677701983,3320.1976346415713
2022-03-18,127278.71299365554,3293.5795344368644,3083.030967974905
2022-03-19,127430.76156011748,3235.079534436865,1416.5309679749041
2022-03-20,128272.31012657944,2258.079534436865,1504.5309679749041
2022-03-21,128643.19202637476,1875.4128677701979,3913.6976346415713
2022-03-22,128077.57392617002,3348.079534436865,3522.650015593952
2022-03-23,127690.76534977484,3135.8414391987694,3863.6500155939516
2022-03-24,127503.45677337967,3676.3414391987694,3487.513590862769
2022-03-25,127281.91432601673,3280.274234897694,2958.844218492503
2022-03-26,127502.70521198715,3179.635104462912,3319.3442184925034
2022-03-27,126362.99609795757,2179.6351044629114,1724.3442184925025
2022-03-28,126596.78698392796,1958.1351044629114,3536.744218492503
2022-03-29,126064.51283230439,3005.2700668689267,2929.933107381392
2022-03-30,125900.90534734748,2767.2145113133715,3096.4886629369475
2022-03-31,125775.29786239055,2970.881177980038,3377.6136629369475
2022-04-01,125635.56537743365,3237.881177980038,3362.6136629369475
2022-04-02,125741.33289247674,3468.381177980038,1373.413662936947
2022-04-03,126477.90040751983,2109.9811779800375,1402.413662936947
2022-04-04,126972.96792256295,1897.4811779800373,3644.467948651233
2022-04-05,126374.63829474889,3081.571654170514,3694.2346153179
2022-04-06,125909.9753336015,3229.571654170514,3748.2346153179
2022-04-07,125728.81237245411,3566.0809134297733,3266.392022725307
2022-04-08,125556.6308927882,3094.210543059403,3181.567022725307
2022-04-09,125706.30774645564,3333.043876392736,1267.3670227253067
2022-04-10,126530.98460012308,2092.043876392736,1562.8670227253067
2022-04-11,126867.66145379048,1900.2105430594027,3498.2479751062597
2022-04-12,126421.55259317222,3052.139114487974,3448.9927132364605
2022-04-13,126234.73252354756,3287.448708222678,3292.5719357420635
2022-04-14,125859.3429802387,2918.180287170047,3402.3198304789057
2022-04-15,125623.95343692986,3167.6802871700465,2434.101409426274
2022-04-16,126107.72213923502,2922.8595854156606,1427.5908831104841
2022-04-17,126799.49084154019,2119.35958541566,1241.0908831104841
2022-04-18,127252.75954384537,1690.9095854156603,3443.3485719184923
2022-04-19,126703.76625039683,2948.894617262795,3466.984829478841
2022-04-20,126589.70152837687,3366.7517601199374,3520.7750134574003
2022-04-21,126111.27633119492,3043.6788299543505,3494.326249358528
2022-04-22,125951.74002290184,3335.623274398795,2781.9095826918615
2022-04-23,126516.45371460878,3347.373274398795,1410.6595826918606
2022-04-24,127193.16740631571,2087.373274398795,1700.1595826918606
2022-04-25,127574.38109802264,2079.6589886845095,4115.642191387514
2022-04-26,126807.76870277307,3348.913957628609,3113.0382576401016
2022-04-27,126729.97773609488,3035.913957628609,3503.871590973435
2022-04-28,126499.85343608339,3273.747290961942,3398.871590973435
2022-04-29,126115.8958027386,3015.247290961942,3270.071590973435
2022-04-30,126367.63816939376,3522.1139576286077,1254.8715909734342
2022-05-01,127056.88053604894,1943.6139576286082,1475.371590973434
2022-05-02,127468.95623603743,1887.447290961942,3823.3715909734346
2022-05-03,126568.6986026926,2923.113957628608,3117.871590973435
2022-05-04,126572.94096934776,3122.113957628608,3729.1215909734346
2022-05-05,126105.23333600297,3262.080624295275,3439.2882576401016
2022-05-06,126111.85903599145,3445.9139576286084,2892.2882576401016
2022-05-07,126170.98473597998,2951.413957628609,1411.621590973434
2022-05-08,127065.11043596848,2304.997290961942,1569.996590973434
2022-05-09,127440.611135957,1945.4972909619419,3719.3299243067677
2022-05-10,126603.94516927886,2883.330624295276,3520.203112712565
2022-05-11,126376.0618112963,3292.819754730058,3148.220146780702
2022-05-12,126158.13636914548,2933.788692605809,3182.0474680899874
2022-05-13,125951.71092699462,2975.7886926058086,2957.7208763296876
2022-05-14,126309.29672079884,3317.3021757518763,1324.2163819476639
2022-05-15,127250.88251460307,2265.802175751877,1393.4468941971072
2022-05-16,127882.22406193365,2034.2706241557369,3512.3040768251703
2022-05-17,127389.94060926419,3020.520624155737,3339.955239615868
2022-05-18,127161.47111008315,3111.5291512875197,3286.3219359550244
2022-05-19,126678.63318984944,2806.4744463433417,3387.6190685838496
2022-05-20,126335.32644467567,3093.123127398497,2772.096539238904
2022-05-21,126706.76969950197,3148.1231273984968,1280.1798725722372
2022-05-22,127445.71295432824,2019.1231273984977,1580.6798725722372
2022-05-23,127911.15620915446,2046.1231273984972,3698.1798725722374
2022-05-24,127168.59946398075,2964.123127398497,3253.6798725722374
2022-05-25,126831.04271880702,2916.1231273984968,3082.6798725722374
2022-05-26,126576.48597363326,2828.1231273984977,3218.1798725722374
2022-05-27,126247.92922845953,2889.6231273984977,2988.1798725722374
2022-05-28,126442.87248328577,3183.1231273984968,1245.1798725722372
2022-05-29,127296.31573811201,2098.6231273984977,1402.6798725722372
2022-05-30,127795.25899293831,1901.6231273984972,1479.5132059055704
2022-05-31,128394.0355810979,2077.9564607318307,4234.179872572237
2022-06-01,127718.81216925746,3554.3731273984968,3469.4298725722374
2022-06-02,127330.33875741706,3080.9564607318307,3507.9298725722374
2022-06-03,126923.53201224335,3101.123127398497,3074.929872572238
2022-06-04,127043.7252670696,3195.1231273984968,1240.7632059055704
2022-06-05,127846.91852189587,2044.6231273984972,1494.9298725722372
2022-06-06,128221.61177672214,1869.6231273984972,3593.4298725722374
2022-06-07,127530.30503154839,2898.6143554686723,3370.263205905571
2022-06-08,127356.95661970795,3196.9147940651633,3303.596539238904
2022-06-09,127076.9415412009,3023.5814607318302,3215.005432948232
2022-06-10,126779.84837158756,2920.9057557426763,2810.998925356041
2022-06-11,127260.25520197414,3291.4057557426763,1284.6655920227072
2022-06-12,127957.82869902748,1982.2390890760103,1532.6655920227072
2022-06-13,128392.40219608079,1967.2390890760103,3450.290592022707
2022-06-14,127683.1006931341,2740.98908907601,3286.2905920227076
2022-06-15,127369.79919018739,2972.9890890760093,3169.725998721272
2022-06-16,126857.96419441773,2839.4555962530435,3227.2905920227076
2022-06-17,126746.62919864804,3115.955596253043,2674.2905920227067
2022-06-18,126805.29420287839,2732.9555962530435,1296.7905920227072
2022-06-19,127618.45920710872,2109.9555962530435,1188.7905920227072
2022-06-20,128038.2908780057,1608.1222629197102,2301.290592022707
2022-06-21,128145.6225489027,2408.62226291971,3264.174191531307
2022-06-22,127596.814477785,2736.3145233619703,3128.9559278130428
2022-06-23,127418.83974000058,2950.981190028637,3092.381853738969
2022-06-24,127273.38352073473,2946.925634473081,2978.881853738969
2022-06-25,127260.92730146884,2966.425634473081,1207.3262981834134
2022-06-26,128138.69330442512,2085.0923011397485,1221.8262981834134
2022-06-27,128565.45930738149,1648.5923011397483,3499.326298183413
2022-06-28,127930.22531033783,2865.092301139748,3169.6596315167467
2022-06-29,127731.32464662746,2970.7589678064146,2974.1596315167467
2022-06-30,127627.92398291714,2870.7589678064146,3184.1596315167467
2022-07-01,127443.02331920681,2997.925634473081,3281.659631516747
2022-07-02,127173.33098882982,3011.967301139748,1388.1596315167465
2022-07-03,127995.13865845281,2209.9673011397485,1334.6596315167467
2022-07-04,128431.9463280758,1771.4673011397483,1105.6596315167467
2022-07-05,129080.25399769882,1753.9673011397483,3590.659631516747
2022-07-06,128339.56166732182,2849.9673011397485,3470.659631516747
2022-07-07,127981.58362265912,3112.681586854034,3174.659631516747
2022-07-08,127752.60557799638,2945.681586854034,3266.326298183414
2022-07-09,127728.29420000037,3242.014920187367,1255.3262981834134
2022-07-10,128516.48282200431,2043.5149201873671,1218.3262981834134
2022-07-11,128975.67144400827,1677.5149201873671,3161.659631516747
2022-07-12,128540.69339934555,2726.681586854034,3016.6899176211346
2022-07-13,128380.77176875841,2865.7235405560136,3022.6366241345886
2022-07-14,128083.40080972199,2723.2757661082396,3077.399250397215
2022-07-15,127799.11065876635,2793.1090994415727,2729.6492503972154
2022-07-16,128049.82050781068,2980.3590994415727,1212.9825837305477
2022-07-17,128991.6970235217,2154.8590994415727,1405.9825837305477
2022-07-18,129415.07353923275,1829.3590994415727,3330.3159170638814
2022-07-19,128688.61672161042,2616.525766108239,3033.732583730548
2022-07-20,128530.65990398813,2875.775766108239,2957.617199115163
2022-07-21,128315.89539405813,2742.8526891851625,3170.6171991151637
2022-07-22,127896.46421746146,2751.186022518496,2717.950532448497
2022-07-23,128101.03304086483,2922.5193558518295,1300.9505324484967
2022-07-24,128979.60186426814,2179.519355851829,1304.9505324484967
2022-07-25,129331.17068767146,1655.8526891851625,3276.9808354787997
2022-07-26,128814.64860198386,2760.458749791223,3082.211604709569
2022-07-27,128598.97267014244,2866.535672868146,2996.444323603578
2022-07-28,128408.94343568967,2818.2315254027085,3047.36027145501
2022-07-29,128142.54790087057,2780.96473663592,2543.118190007046
2022-07-30,128100.17272804244,2518.358401794291,1242.2335746224308
2022-07-31,128853.29755521432,1994.8584017942908,1347.3585746224308
2022-08-01,129200.79738238617,1694.8584017942908,3134.525241289097
2022-08-02,128695.46387622466,2628.1019915378806,2797.5899012668
2022-08-03,128581.81487396514,2686.8756816159184,2889.5246838754956
2022-08-04,128307.66587170553,2631.3756816159184,2813.1913505421626
2022-08-05,127973.10020277927,2478.6256816159184,2679.9996101291836
2022-08-06,127978.6363037645,2688.5268615569216,1288.100228027283
2022-08-07,128607.58660593323,1920.0416544563295,1362.091352287638
2022-08-08,129050.5369081019,1804.3749877896628,2966.486138134938
2022-08-09,128489.57720130966,2410.512464862233,2835.972171654491
2022-08-10,128282.61749451738,2627.1663110160794,2784.650265299976
2022-08-11,128237.33671749104,2719.9848728889892,2837.4585471344203
2022-08-12,128196.0853186446,2831.6954599763203,3902.1135254893998
2022-08-13,128496.50058646486,4203.195459976319,1255.2801921560656
2022-08-14,129228.41585428517,1987.1954599763196,1391.7801921560656
2022-08-15,129672.3311221054,1827.309839061287,2931.546205227961
2022-08-16,129405.93756639623,2664.971168037322,3188.295279302035
2022-08-17,129173.65049216853,2956.0082050743586,3047.295279302035
2022-08-18,129010.86341794088,2883.516900726533,2992.8564928906158
2022-08-19,128815.81317473136,2806.778642319163,2943.0596547594214
2022-08-20,129116.80139306036,3242.947873088393,1217.3596547594218
2022-08-21,129847.78961138932,1948.3478730883933,1345.8596547594216
2022-08-22,130384.77782971832,1873.921924334321,3775.4392532449374
2022-08-23,129644.13965023095,3034.801073757584,2984.7578806959177
2022-08-24,129501.40343152794,2849.004505130133,3567.2407238331725
2022-08-25,129231.66721282488,3297.5045051301327,3027.440723833173
2022-08-26,129044.53099412184,2840.3045051301333,2845.6629460553945
2022-08-27,129322.3947754188,3125.304505130133,1345.4407238331726
2022-08-28,130195.25855671572,2219.0545051301337,1401.6907238331726
2022-08-29,130548.1223380127,1754.5545051301333,3477.190723833173
2022-08-30,130082.98611930967,2792.5363360531105,3574.3607406244196
2022-08-31,129879.5837428682,3370.208364182962,3009.8927919064704
2022-09-01,129614.91213565749,2745.2211846957834,3544.559458573138
2022-09-02,129211.90719511351,3142.2211846957825,2901.4654414791203
2022-09-03,129326.40225456948,3155.721184695783,1276.226125239804
2022-09-04,130240.89731402545,2189.1656291402273,1653.3927919064708
2022-09-05,130596.22570681476,2008.721184695783,1458.3927919064708
2022-09-06,130966.55409960405,1828.721184695783,3819.7261252398043
2022-09-07,130186.3824923934,3039.5545180291165,3427.809458573138
2022-09-08,130027.04421851604,3268.4711846957834,3452.976125239804
2022-09-09,129652.09483352758,3078.0267402513387,2586.976125239804
2022-09-10,129803.14544853909,2738.0267402513387,1250.937663701343
2022-09-11,130532.00375585834,1979.7959710205691,1326.937663701343
2022-09-12,131003.36206317756,1798.7959710205691,3132.6598859235646
2022-09-13,130491.83148160791,2621.1293043539026,3416.159885923564
2022-09-14,130062.80090003822,2987.1293043539026,3007.159885923564
2022-09-15,129716.77031846857,2661.1293043539026,3130.8804298292
2022-09-16,129430.59687975602,2953.040018639617,2838.2134573521357
2022-09-17,129582.42344104355,2988.0834969004864,1300.6627327144552
2022-09-18,130233.87319073682,1952.112482407733,1359.6627327144552
2022-09-19,130734.32294043007,1860.1124824077326,3249.579399381121
2022-09-20,130072.93935679001,2588.195815741066,3810.9127327144547
2022-09-21,129901.88910648333,3634.8853134579604,3286.50329588036
2022-09-22,129503.7323112755,2888.3465006725733,3348.0747244517893
2022-09-23,129248.71837321058,3072.0607863868586,2684.9881859902507
2022-09-24,129523.39674283795,2959.666555617628,1201.4881859902512
2022-09-25,130335.57511246532,2013.6665556176279,1305.288185990251
2022-09-26,130831.35348209273,1801.066555617628,3438.2881859902504
2022-09-27,130109.1318517201,2716.066555617628,3303.2881859902504
2022-09-28,129532.91022134745,2727.066555617628,3176.129414060426
2022-09-29,129135.20262606257,2779.418310003593,2986.8874624661116
2022-09-30,129001.43785316209,2861.3726895656373,2983.337462466112
2022-10-01,129040.57308026162,3022.4726895656368,1360.3374624661121
2022-10-02,129884.70830736114,2204.4726895656368,1315.0874624661124
2022-10-03,130337.34353446067,1767.722689565637,3637.5954129961474
2022-10-04,129526.21197710787,2826.4638556433756,3286.5954129961474
2022-10-05,129184.08041975513,2944.4638556433756,3114.595412996147
2022-10-06,128962.94886240234,2893.4638556433756,3161.851730685678
2022-10-07,128742.87506678242,2941.777935065758,2980.351730685678
2022-10-08,128803.55127116249,3041.0279350657584,1340.351730685678
2022-10-09,129555.22747554259,2092.027935065758,1349.351730685678
2022-10-10,130029.90367992265,1821.5279350657581,2645.3517306856784
2022-10-11,129800.57988430273,2415.1112683990914,3093.6850640190114
2022-10-12,129482.67275534949,2775.777935065758,3144.018397352345
2022-10-13,129140.76562639623,2803.889046176869,3231.7961751301227
2022-10-14,128776.85849744297,2867.889046176869,2861.7961751301223
2022-10-15,128906.95136848975,2991.889046176869,1322.2961751301225
2022-10-16,129708.54423953647,2123.889046176869,1223.2961751301225
2022-10-17,130082.63711058324,1597.3890461768694,3098.7961751301227
2022-10-18,129502.22998162996,2518.389046176869,2939.023882235304
2022-10-19,129162.84747776722,2619.573501653134,2945.4560055158913
2022-10-20,128885.96497390447,2668.573501653134,3297.4560055158913
2022-10-21,128527.08247004171,2938.5735016531335,2820.3448944047805
2022-10-22,128519.44996617892,2812.712390542023,1244.3448944047802
2022-10-23,129284.31746231616,2008.7123905420224,1373.84489440478
2022-10-24,129645.18495845342,1734.7123905420224,3188.9927349363415
2022-10-25,128921.5773715342,2466.381825757969,2819.4319897080177
2022-10-26,128824.58112915278,2722.435747326597,3020.431989708018
2022-10-27,128502.58488677134,2698.435747326597,3084.4319897080177
2022-10-28,128356.08864438995,2937.935747326597,3057.765323041351
2022-10-29,128258.25906867516,2959.935747326597,1218.7653230413512
2022-10-30,128930.92949296041,1891.4357473265966,1218.2653230413512
2022-10-31,129315.59991724565,1602.26908065993,3163.4319897080177
2022-11-01,128538.10367486424,2385.9357473265964,2963.113264608416
2022-11-02,128197.62735280152,2742.158854896318,2925.1351769590137
2022-11-03,127839.98436407217,2567.492188229651,3028.391663984962
2022-11-04,127815.99007793762,3005.3973778504096,2767.391663984962
2022-11-05,128023.99579180306,2974.39737785041,1301.141663984962
2022-11-06,128990.04317233516,2267.189044517076,1479.141663984962
2022-11-07,129157.75721953397,1646.8557111837429,3375.6416639849626
